id,program_id,program_type,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
12320_22,T_3,T,134,22,offline,intermediate,12320,F,High School Diploma,2,33.0,2,N,1.0,0
688_53,U_2,U,122,53,online,easy,688,M,Matriculation,2,,2,N,1.0,1
6059_52,U_2,U,122,52,online,easy,6059,M,Bachelors,3,46.0,2,N,1.0,1
11694_126,Y_3,Y,135,126,offline,intermediate,11694,M,Bachelors,3,26.0,4,N,4.0,0
16075_149,Y_1,Y,136,149,offline,intermediate,16075,M,Bachelors,2,,2,N,4.0,1
1240_135,Y_3,Y,135,135,online,easy,1240,M,Matriculation,1,47.0,2,N,5.0,1
19144_68,V_4,V,122,68,offline,intermediate,19144,F,Bachelors,3,48.0,3,N,4.0,1
14861_159,Y_1,Y,136,159,online,easy,14861,M,High School Diploma,1,28.0,2,N,3.0,1
16749_150,Y_1,Y,136,150,offline,intermediate,16749,M,High School Diploma,1,30.0,2,N,2.0,0
14487_59,U_1,U,134,59,offline,intermediate,14487,M,Bachelors,2,,2,N,2.0,1
13716_143,Y_2,Y,120,143,online,easy,13716,M,Bachelors,2,45.0,2,N,5.0,1
5008_95,V_1,V,133,95,offline,easy,5008,M,Bachelors,3,29.0,2,N,2.0,0
9322_168,Z_3,Z,130,168,online,easy,9322,F,Matriculation,1,,1,Y,1.0,0
7709_82,V_3,V,131,82,offline,intermediate,7709,M,High School Diploma,2,31.0,2,N,1.0,1
4783_12,T_4,T,120,12,offline,intermediate,4783,M,High School Diploma,2,45.0,2,N,1.0,1
6434_73,V_4,V,122,73,online,easy,6434,M,High School Diploma,3,46.0,4,N,1.0,0
12992_144,Y_2,Y,120,144,online,easy,12992,F,Bachelors,3,,3,N,4.0,1
6761_88,V_2,V,121,88,offline,intermediate,6761,M,Bachelors,1,,4,N,1.0,0
7663_77,V_4,V,122,77,online,easy,7663,M,Bachelors,3,43.0,2,N,4.0,1
2784_116,Y_4,Y,121,116,offline,hard,2784,M,Matriculation,3,,7,N,4.0,1
2343_99,V_1,V,133,99,offline,hard,2343,F,High School Diploma,3,,2,N,1.0,1
14514_172,Z_2,Z,120,172,offline,easy,14514,M,Bachelors,2,34.0,1,N,1.0,1
15507_97,V_1,V,133,97,offline,hard,15507,M,High School Diploma,1,,2,N,1.0,0
4467_122,Y_4,Y,121,122,online,easy,4467,F,High School Diploma,3,31.0,2,N,4.0,1
13508_48,U_2,U,122,48,offline,easy,13508,M,High School Diploma,1,,2,N,1.0,1
4636_101,X_3,X,136,101,offline,intermediate,4636,M,Matriculation,2,,2,N,4.0,1
2281_70,V_4,V,122,70,offline,intermediate,2281,M,Bachelors,2,,3,N,1.0,0
12898_50,U_2,U,122,50,offline,intermediate,12898,F,Masters,2,44.0,2,N,3.0,1
8418_134,Y_3,Y,135,134,online,easy,8418,F,Matriculation,3,,6,Y,5.0,0
1534_135,Y_3,Y,135,135,online,easy,1534,M,Matriculation,2,,4,N,4.0,1
18237_18,T_4,T,120,18,online,easy,18237,M,High School Diploma,4,,2,N,4.0,1
2067_20,T_4,T,120,20,online,easy,2067,F,Masters,1,44.0,4,N,1.0,1
6415_122,Y_4,Y,121,122,online,easy,6415,M,High School Diploma,1,,2,N,3.0,0
9259_80,V_3,V,131,80,offline,easy,9259,M,High School Diploma,2,24.0,2,N,1.0,0
17087_44,T_1,T,131,44,offline,easy,17087,F,High School Diploma,4,,2,Y,1.0,0
2114_166,Z_3,Z,130,166,online,easy,2114,F,High School Diploma,4,28.0,1,N,1.0,1
11723_65,U_1,U,134,65,offline,vary hard,11723,M,High School Diploma,1,47.0,1,N,5.0,1
3699_146,Y_2,Y,120,146,online,easy,3699,M,High School Diploma,2,27.0,3,N,4.0,1
9070_24,T_3,T,134,24,offline,intermediate,9070,F,Matriculation,2,43.0,4,N,1.0,0
7820_114,Y_4,Y,121,114,offline,intermediate,7820,M,Bachelors,1,,2,N,3.0,1
9897_21,T_3,T,134,21,offline,easy,9897,F,High School Diploma,2,21.0,4,N,1.0,1
7126_171,Z_2,Z,120,171,offline,easy,7126,F,High School Diploma,1,31.0,3,Y,1.0,0
18281_150,Y_1,Y,136,150,offline,intermediate,18281,F,High School Diploma,3,46.0,2,N,4.0,0
13914_34,T_2,T,117,34,offline,intermediate,13914,F,Matriculation,3,41.0,2,N,4.0,1
12354_148,Y_2,Y,120,148,online,easy,12354,M,High School Diploma,1,27.0,4,N,3.0,1
780_100,V_1,V,133,100,offline,vary hard,780,M,Matriculation,2,27.0,2,N,2.0,0
19478_61,U_1,U,134,61,online,easy,19478,M,High School Diploma,1,29.0,4,N,1.0,1
16621_47,T_1,T,131,47,offline,hard,16621,F,Matriculation,1,32.0,2,N,1.0,1
250_125,Y_3,Y,135,125,offline,intermediate,250,M,Matriculation,2,,2,N,5.0,1
14905_65,U_1,U,134,65,offline,vary hard,14905,M,High School Diploma,2,,2,N,2.0,1
16637_96,V_1,V,133,96,offline,easy,16637,F,Bachelors,1,43.0,2,N,5.0,1
13010_107,X_2,X,121,107,offline,hard,13010,M,High School Diploma,3,,1,N,3.0,0
2487_148,Y_2,Y,120,148,online,easy,2487,M,Matriculation,3,29.0,3,N,2.0,0
627_84,V_3,V,131,84,offline,intermediate,627,M,High School Diploma,1,27.0,2,N,2.0,1
6636_73,V_4,V,122,73,online,easy,6636,M,High School Diploma,1,30.0,2,N,2.0,1
13930_64,U_1,U,134,64,online,easy,13930,M,High School Diploma,3,31.0,2,N,2.0,1
1984_109,X_1,X,134,109,offline,intermediate,1984,M,Matriculation,3,25.0,2,N,2.0,1
18728_129,Y_3,Y,135,129,offline,hard,18728,F,High School Diploma,3,,3,N,2.0,1
17429_62,U_1,U,134,62,online,easy,17429,M,Bachelors,1,28.0,1,N,1.0,0
5236_48,U_2,U,122,48,offline,easy,5236,F,High School Diploma,4,,2,N,2.0,1
11473_133,Y_3,Y,135,133,online,easy,11473,M,Matriculation,3,,2,N,4.0,1
9253_80,V_3,V,131,80,offline,easy,9253,F,Bachelors,4,29.0,2,N,3.0,1
13862_142,Y_2,Y,120,142,online,easy,13862,M,Bachelors,4,44.0,2,N,5.0,0
9511_164,Z_3,Z,130,164,online,easy,9511,F,Matriculation,4,41.0,1,N,1.0,1
2887_154,Y_1,Y,136,154,online,easy,2887,M,Matriculation,1,,2,N,4.0,1
13329_63,U_1,U,134,63,online,easy,13329,F,Bachelors,4,,2,N,2.0,0
4389_135,Y_3,Y,135,135,online,easy,4389,M,High School Diploma,3,44.0,2,N,5.0,1
1969_6,S_1,S,135,6,offline,intermediate,1969,F,High School Diploma,1,39.0,2,N,1.0,0
146_33,T_2,T,117,33,offline,intermediate,146,F,Matriculation,1,42.0,2,N,1.0,0
10544_26,T_3,T,134,26,offline,intermediate,10544,F,Matriculation,3,,2,N,1.0,0
14998_184,Z_1,Z,136,184,online,easy,14998,F,No Qualification,4,31.0,1,N,2.0,1
17847_101,X_3,X,136,101,offline,intermediate,17847,F,High School Diploma,1,47.0,1,N,5.0,1
754_171,Z_2,Z,120,171,offline,easy,754,F,Matriculation,2,25.0,1,N,1.0,0
16212_152,Y_1,Y,136,152,offline,hard,16212,M,High School Diploma,1,48.0,2,N,4.0,1
14141_142,Y_2,Y,120,142,online,easy,14141,M,Matriculation,1,31.0,2,N,4.0,1
15602_153,Y_1,Y,136,153,offline,hard,15602,M,Matriculation,4,23.0,3,N,4.0,1
8611_83,V_3,V,131,83,offline,intermediate,8611,M,Bachelors,1,23.0,2,N,4.0,1
1573_111,X_1,X,134,111,offline,hard,1573,M,Matriculation,1,,2,Y,2.0,1
9490_28,T_3,T,134,28,online,easy,9490,F,Matriculation,3,29.0,4,N,1.0,1
18363_158,Y_1,Y,136,158,online,easy,18363,M,Bachelors,2,48.0,3,N,4.0,1
3026_20,T_4,T,120,20,online,easy,3026,F,Bachelors,3,43.0,4,N,1.0,1
10277_130,Y_3,Y,135,130,online,easy,10277,M,High School Diploma,4,,4,N,1.0,0
18971_14,T_4,T,120,14,offline,intermediate,18971,F,Matriculation,2,48.0,4,N,2.0,1
5999_86,V_3,V,131,86,offline,vary hard,5999,F,Bachelors,1,47.0,2,N,3.0,1
8742_125,Y_3,Y,135,125,offline,intermediate,8742,M,Bachelors,2,,2,N,3.0,0
17315_187,Z_1,Z,136,187,online,easy,17315,F,High School Diploma,1,44.0,1,N,1.0,1
18372_1,S_2,S,134,1,offline,intermediate,18372,F,High School Diploma,1,47.0,2,Y,2.0,0
17275_158,Y_1,Y,136,158,online,easy,17275,M,Bachelors,2,,2,N,2.0,1
7868_36,T_2,T,117,36,offline,intermediate,7868,F,High School Diploma,1,,2,N,3.0,1
7207_32,T_2,T,117,32,offline,easy,7207,F,High School Diploma,2,,2,N,2.0,0
10932_96,V_1,V,133,96,offline,easy,10932,M,High School Diploma,3,31.0,2,N,1.0,0
19473_146,Y_2,Y,120,146,online,easy,19473,M,Bachelors,1,47.0,2,N,4.0,1
17588_185,Z_1,Z,136,185,online,easy,17588,M,Bachelors,1,44.0,1,N,1.0,1
3528_73,V_4,V,122,73,online,easy,3528,F,Matriculation,2,43.0,2,N,2.0,1
6979_71,V_4,V,122,71,offline,intermediate,6979,F,High School Diploma,1,,2,N,1.0,0
36_131,Y_3,Y,135,131,online,easy,36,M,High School Diploma,3,,2,N,3.0,1
5288_70,V_4,V,122,70,offline,intermediate,5288,M,High School Diploma,2,45.0,4,N,2.0,0
15175_61,U_1,U,134,61,online,easy,15175,M,Matriculation,4,,2,N,1.0,0
4676_66,V_4,V,122,66,offline,easy,4676,F,High School Diploma,3,,2,Y,2.0,1
11475_99,V_1,V,133,99,offline,hard,11475,M,Matriculation,3,25.0,2,N,1.0,0
16029_152,Y_1,Y,136,152,offline,hard,16029,M,Bachelors,4,28.0,4,N,3.0,0
7872_82,V_3,V,131,82,offline,intermediate,7872,M,High School Diploma,3,49.0,4,N,1.0,1
19963_80,V_3,V,131,80,offline,easy,19963,F,High School Diploma,3,46.0,2,N,1.0,1
17545_43,T_1,T,131,43,offline,easy,17545,F,Matriculation,3,20.0,4,N,1.0,1
5867_10,T_4,T,120,10,offline,easy,5867,F,High School Diploma,1,49.0,2,N,2.0,1
9952_28,T_3,T,134,28,online,easy,9952,F,Matriculation,2,26.0,2,N,1.0,1
4206_66,V_4,V,122,66,offline,easy,4206,M,Matriculation,4,,2,Y,1.0,0
2069_57,U_1,U,134,57,offline,easy,2069,M,Matriculation,2,22.0,4,N,1.0,0
1587_73,V_4,V,122,73,online,easy,1587,F,Matriculation,4,25.0,2,N,1.0,0
6993_82,V_3,V,131,82,offline,intermediate,6993,M,High School Diploma,3,,2,N,2.0,1
708_9,S_1,S,135,9,offline,hard,708,M,High School Diploma,1,43.0,2,N,1.0,0
17718_57,U_1,U,134,57,offline,easy,17718,M,High School Diploma,1,29.0,3,N,4.0,1
15655_160,Y_1,Y,136,160,online,easy,15655,M,High School Diploma,3,24.0,2,N,3.0,1
17470_160,Y_1,Y,136,160,online,easy,17470,F,Matriculation,4,47.0,6,N,4.0,1
11508_29,T_3,T,134,29,online,easy,11508,F,Bachelors,1,45.0,2,N,2.0,1
17519_43,T_1,T,131,43,offline,easy,17519,F,High School Diploma,1,45.0,2,N,2.0,0
2358_181,Z_1,Z,136,181,offline,easy,2358,F,Matriculation,3,30.0,1,N,1.0,0
10163_28,T_3,T,134,28,online,easy,10163,F,High School Diploma,3,,2,N,1.0,1
10930_59,U_1,U,134,59,offline,intermediate,10930,M,High School Diploma,2,,2,N,4.0,1
3169_66,V_4,V,122,66,offline,easy,3169,F,High School Diploma,3,45.0,2,Y,2.0,1
10481_104,X_3,X,136,104,offline,hard,10481,M,High School Diploma,1,27.0,2,N,5.0,1
19618_97,V_1,V,133,97,offline,hard,19618,M,Bachelors,2,27.0,2,N,2.0,1
4305_11,T_4,T,120,11,offline,intermediate,4305,F,Matriculation,4,,4,N,4.0,0
1690_5,S_1,S,135,5,offline,easy,1690,F,High School Diploma,3,29.0,2,N,4.0,1
9140_22,T_3,T,134,22,offline,intermediate,9140,F,High School Diploma,1,49.0,4,N,1.0,0
3040_38,T_2,T,117,38,online,easy,3040,F,Matriculation,3,25.0,2,N,1.0,1
6732_112,X_1,X,134,112,offline,hard,6732,M,Bachelors,1,23.0,3,N,4.0,1
8307_28,T_3,T,134,28,online,easy,8307,F,High School Diploma,3,,4,N,1.0,1
10292_109,X_1,X,134,109,offline,intermediate,10292,F,Bachelors,2,27.0,2,N,5.0,1
7627_103,X_3,X,136,103,offline,hard,7627,M,High School Diploma,1,31.0,4,N,2.0,0
5967_59,U_1,U,134,59,offline,intermediate,5967,F,High School Diploma,2,,5,N,2.0,0
17370_158,Y_1,Y,136,158,online,easy,17370,M,High School Diploma,2,,3,N,2.0,1
19379_31,T_3,T,134,31,online,easy,19379,F,Bachelors,3,,2,N,2.0,1
15667_44,T_1,T,131,44,offline,easy,15667,F,Matriculation,3,,4,N,1.0,1
1257_102,X_3,X,136,102,offline,hard,1257,M,High School Diploma,3,27.0,2,N,3.0,1
10893_102,X_3,X,136,102,offline,hard,10893,M,Bachelors,1,46.0,2,N,3.0,1
3814_75,V_4,V,122,75,online,easy,3814,F,Matriculation,2,,2,N,3.0,1
14462_173,Z_2,Z,120,173,online,easy,14462,M,Matriculation,1,43.0,1,N,2.0,1
11162_161,Z_3,Z,130,161,offline,easy,11162,M,Matriculation,2,44.0,1,N,1.0,0
10748_132,Y_3,Y,135,132,online,easy,10748,M,Matriculation,2,46.0,4,N,4.0,0
10154_161,Z_3,Z,130,161,offline,easy,10154,M,Matriculation,4,,1,N,1.0,1
13459_138,Y_2,Y,120,138,offline,intermediate,13459,M,High School Diploma,3,,3,N,1.0,0
2212_41,T_2,T,117,41,online,easy,2212,F,High School Diploma,1,,2,N,1.0,1
11946_60,U_1,U,134,60,offline,intermediate,11946,M,High School Diploma,1,,2,N,1.0,1
19177_132,Y_3,Y,135,132,online,easy,19177,M,Matriculation,2,,2,N,2.0,0
1193_137,Y_2,Y,120,137,offline,intermediate,1193,M,High School Diploma,2,,2,N,2.0,1
1001_119,Y_4,Y,121,119,online,easy,1001,M,High School Diploma,3,44.0,4,N,2.0,1
6611_139,Y_2,Y,120,139,offline,hard,6611,M,High School Diploma,4,,2,Y,5.0,1
1028_17,T_4,T,120,17,online,easy,1028,F,Matriculation,3,45.0,2,N,4.0,1
2825_183,Z_1,Z,136,183,online,easy,2825,F,Matriculation,3,43.0,1,N,2.0,1
4196_30,T_3,T,134,30,online,easy,4196,M,Matriculation,1,,2,Y,1.0,0
15709_150,Y_1,Y,136,150,offline,intermediate,15709,M,High School Diploma,2,25.0,2,N,1.0,0
2431_21,T_3,T,134,21,offline,easy,2431,F,Bachelors,1,48.0,2,N,2.0,1
1784_105,X_2,X,121,105,offline,intermediate,1784,M,High School Diploma,2,,2,Y,1.0,0
18365_122,Y_4,Y,121,122,online,easy,18365,M,Matriculation,1,47.0,2,N,4.0,1
4723_10,T_4,T,120,10,offline,easy,4723,F,Matriculation,4,41.0,2,N,2.0,0
18025_162,Z_3,Z,130,162,offline,easy,18025,F,Matriculation,2,42.0,1,N,1.0,1
9217_23,T_3,T,134,23,offline,intermediate,9217,F,Matriculation,3,24.0,3,N,4.0,0
11513_80,V_3,V,131,80,offline,easy,11513,F,High School Diploma,2,57.0,4,N,1.0,1
17934_109,X_1,X,134,109,offline,intermediate,17934,F,High School Diploma,2,44.0,1,N,4.0,1
13429_42,T_2,T,117,42,online,easy,13429,F,Matriculation,2,,2,Y,2.0,1
18353_135,Y_3,Y,135,135,online,easy,18353,F,High School Diploma,2,44.0,4,N,5.0,1
18502_138,Y_2,Y,120,138,offline,intermediate,18502,M,Bachelors,1,42.0,2,N,4.0,1
477_24,T_3,T,134,24,offline,intermediate,477,F,High School Diploma,2,,2,N,1.0,0
14343_39,T_2,T,117,39,online,easy,14343,F,High School Diploma,4,33.0,2,N,1.0,1
20060_73,V_4,V,122,73,online,easy,20060,M,Bachelors,3,49.0,4,Y,1.0,1
8361_28,T_3,T,134,28,online,easy,8361,F,High School Diploma,2,47.0,2,N,2.0,1
16625_45,T_1,T,131,45,offline,intermediate,16625,F,High School Diploma,3,,2,N,2.0,0
2550_120,Y_4,Y,121,120,online,easy,2550,F,High School Diploma,3,,2,N,4.0,1
16119_150,Y_1,Y,136,150,offline,intermediate,16119,M,Bachelors,1,46.0,2,N,5.0,1
15030_60,U_1,U,134,60,offline,intermediate,15030,M,High School Diploma,1,43.0,4,N,4.0,1
17214_94,V_1,V,133,94,offline,easy,17214,M,Matriculation,1,,4,N,1.0,1
5373_12,T_4,T,120,12,offline,intermediate,5373,F,Matriculation,3,45.0,4,Y,2.0,0
10536_153,Y_1,Y,136,153,offline,hard,10536,M,Bachelors,4,23.0,4,N,2.0,0
11909_126,Y_3,Y,135,126,offline,intermediate,11909,M,High School Diploma,1,28.0,3,N,3.0,0
4882_67,V_4,V,122,67,offline,easy,4882,F,High School Diploma,1,46.0,2,N,3.0,1
7434_11,T_4,T,120,11,offline,intermediate,7434,F,High School Diploma,4,44.0,2,N,1.0,1
2276_138,Y_2,Y,120,138,offline,intermediate,2276,M,Bachelors,4,41.0,5,N,1.0,0
18876_37,T_2,T,117,37,offline,intermediate,18876,F,Matriculation,3,29.0,2,N,1.0,1
978_72,V_4,V,122,72,offline,vary hard,978,F,Matriculation,3,,4,N,2.0,0
14432_56,U_2,U,122,56,offline,vary hard,14432,M,High School Diploma,1,25.0,2,N,2.0,1
6845_13,T_4,T,120,13,offline,intermediate,6845,F,High School Diploma,3,32.0,2,N,1.0,0
1884_2,S_2,S,134,2,offline,intermediate,1884,M,High School Diploma,3,43.0,2,N,3.0,1
97_86,V_3,V,131,86,offline,vary hard,97,M,Matriculation,3,42.0,2,N,1.0,0
17111_96,V_1,V,133,96,offline,easy,17111,M,High School Diploma,3,,4,N,1.0,1
15708_155,Y_1,Y,136,155,online,easy,15708,M,High School Diploma,3,28.0,4,N,4.0,1
6618_113,Y_4,Y,121,113,offline,intermediate,6618,M,Matriculation,1,,2,N,3.0,1
7686_11,T_4,T,120,11,offline,intermediate,7686,F,High School Diploma,3,,2,N,1.0,1
6855_130,Y_3,Y,135,130,online,easy,6855,M,High School Diploma,2,,2,N,4.0,1
13021_42,T_2,T,117,42,online,easy,13021,F,Matriculation,1,,4,N,1.0,1
19152_85,V_3,V,131,85,offline,intermediate,19152,F,Bachelors,2,43.0,3,N,2.0,1
9283_46,T_1,T,131,46,offline,hard,9283,F,Matriculation,3,33.0,2,N,3.0,1
3539_155,Y_1,Y,136,155,online,easy,3539,M,High School Diploma,1,30.0,3,N,4.0,1
3703_110,X_1,X,134,110,offline,hard,3703,M,Bachelors,1,43.0,2,N,1.0,1
17661_154,Y_1,Y,136,154,online,easy,17661,F,High School Diploma,3,30.0,4,N,3.0,1
7889_57,U_1,U,134,57,offline,easy,7889,M,Matriculation,3,46.0,1,N,3.0,1
8634_85,V_3,V,131,85,offline,intermediate,8634,M,High School Diploma,3,24.0,4,N,1.0,1
8674_26,T_3,T,134,26,offline,intermediate,8674,F,Matriculation,4,30.0,2,N,1.0,1
5501_114,Y_4,Y,121,114,offline,intermediate,5501,M,Matriculation,4,47.0,6,Y,5.0,1
17726_44,T_1,T,131,44,offline,easy,17726,F,High School Diploma,3,46.0,4,N,3.0,1
4480_80,V_3,V,131,80,offline,easy,4480,F,High School Diploma,1,,2,N,2.0,1
2505_128,Y_3,Y,135,128,offline,hard,2505,M,Matriculation,4,43.0,3,N,3.0,0
10801_177,Z_2,Z,120,177,online,easy,10801,F,Matriculation,3,,2,N,1.0,1
6362_73,V_4,V,122,73,online,easy,6362,M,High School Diploma,2,,2,N,1.0,0
6841_125,Y_3,Y,135,125,offline,intermediate,6841,M,High School Diploma,2,,4,N,4.0,1
11103_161,Z_3,Z,130,161,offline,easy,11103,F,High School Diploma,1,,1,N,1.0,0
13673_138,Y_2,Y,120,138,offline,intermediate,13673,M,Matriculation,3,,2,N,4.0,1
17909_52,U_2,U,122,52,online,easy,17909,F,Masters,1,48.0,2,N,3.0,1
9539_186,Z_1,Z,136,186,online,easy,9539,F,Matriculation,1,,1,N,1.0,1
13592_41,T_2,T,117,41,online,easy,13592,F,High School Diploma,2,23.0,2,N,1.0,1
11787_26,T_3,T,134,26,offline,intermediate,11787,F,Matriculation,3,40.0,2,N,1.0,1
11234_133,Y_3,Y,135,133,online,easy,11234,M,Matriculation,1,,2,N,3.0,1
14356_138,Y_2,Y,120,138,offline,intermediate,14356,M,Matriculation,1,50.0,2,N,1.0,1
11703_42,T_2,T,117,42,online,easy,11703,F,High School Diploma,2,,4,N,1.0,1
3524_70,V_4,V,122,70,offline,intermediate,3524,F,High School Diploma,2,,2,N,2.0,1
15872_57,U_1,U,134,57,offline,easy,15872,M,Bachelors,2,,1,N,4.0,1
16191_157,Y_1,Y,136,157,online,easy,16191,M,High School Diploma,2,,4,N,4.0,1
3137_149,Y_1,Y,136,149,offline,intermediate,3137,M,Matriculation,1,44.0,2,N,3.0,0
6109_113,Y_4,Y,121,113,offline,intermediate,6109,M,High School Diploma,1,,4,Y,1.0,1
4802_58,U_1,U,134,58,offline,intermediate,4802,M,High School Diploma,1,29.0,2,N,1.0,1
3953_27,T_3,T,134,27,online,easy,3953,F,Matriculation,2,,4,N,1.0,1
7524_48,U_2,U,122,48,offline,easy,7524,M,Matriculation,3,29.0,2,N,1.0,0
12119_87,V_2,V,121,87,offline,easy,12119,M,Matriculation,4,34.0,2,N,1.0,0
12159_167,Z_3,Z,130,167,online,easy,12159,F,High School Diploma,2,,2,N,1.0,1
16358_45,T_1,T,131,45,offline,intermediate,16358,M,Matriculation,2,,2,N,1.0,0
6808_16,T_4,T,120,16,online,easy,6808,F,Bachelors,1,49.0,2,N,1.0,1
13810_34,T_2,T,117,34,offline,intermediate,13810,F,High School Diploma,3,25.0,2,N,1.0,0
14861_157,Y_1,Y,136,157,online,easy,14861,M,High School Diploma,1,28.0,2,N,3.0,0
14260_62,U_1,U,134,62,online,easy,14260,M,Matriculation,3,28.0,4,N,1.0,1
1566_81,V_3,V,131,81,offline,intermediate,1566,F,Matriculation,3,26.0,3,Y,2.0,1
5077_117,Y_4,Y,121,117,offline,hard,5077,M,High School Diploma,1,,4,N,4.0,1
3756_141,Y_2,Y,120,141,offline,hard,3756,M,Bachelors,3,46.0,4,N,4.0,1
11271_63,U_1,U,134,63,online,easy,11271,F,High School Diploma,3,,2,N,1.0,0
10891_159,Y_1,Y,136,159,online,easy,10891,M,Matriculation,2,,2,N,4.0,0
220_91,V_2,V,121,91,offline,intermediate,220,M,Matriculation,3,22.0,4,N,4.0,0
8707_26,T_3,T,134,26,offline,intermediate,8707,F,High School Diploma,2,32.0,2,N,1.0,1
10983_133,Y_3,Y,135,133,online,easy,10983,F,High School Diploma,1,,4,N,5.0,1
6063_30,T_3,T,134,30,online,easy,6063,F,High School Diploma,3,,2,N,1.0,0
12113_141,Y_2,Y,120,141,offline,hard,12113,M,High School Diploma,2,,2,N,4.0,1
19659_127,Y_3,Y,135,127,offline,hard,19659,M,High School Diploma,1,,5,Y,4.0,1
13162_95,V_1,V,133,95,offline,easy,13162,F,High School Diploma,4,42.0,2,N,1.0,1
917_75,V_4,V,122,75,online,easy,917,M,High School Diploma,3,27.0,2,N,1.0,0
18800_100,V_1,V,133,100,offline,vary hard,18800,M,High School Diploma,2,43.0,2,N,1.0,1
8301_38,T_2,T,117,38,online,easy,8301,F,Matriculation,3,42.0,2,Y,2.0,1
9945_84,V_3,V,131,84,offline,intermediate,9945,F,High School Diploma,3,31.0,2,N,3.0,0
8037_63,U_1,U,134,63,online,easy,8037,M,Bachelors,4,43.0,2,N,2.0,0
9284_128,Y_3,Y,135,128,offline,hard,9284,F,Matriculation,3,47.0,3,N,5.0,0
4357_121,Y_4,Y,121,121,online,easy,4357,M,High School Diploma,1,42.0,2,N,5.0,1
6170_115,Y_4,Y,121,115,offline,hard,6170,M,Masters,2,45.0,2,N,5.0,1
17685_60,U_1,U,134,60,offline,intermediate,17685,M,High School Diploma,4,46.0,3,Y,3.0,1
18677_46,T_1,T,131,46,offline,hard,18677,F,Matriculation,1,48.0,2,N,3.0,1
9277_65,U_1,U,134,65,offline,vary hard,9277,F,High School Diploma,2,45.0,2,N,2.0,0
4160_104,X_3,X,136,104,offline,hard,4160,M,High School Diploma,1,50.0,2,N,3.0,1
5131_45,T_1,T,131,45,offline,intermediate,5131,F,High School Diploma,2,23.0,2,N,1.0,0
1529_90,V_2,V,121,90,offline,intermediate,1529,M,Matriculation,4,27.0,3,N,3.0,0
4112_61,U_1,U,134,61,online,easy,4112,M,Bachelors,1,27.0,1,N,4.0,1
20093_134,Y_3,Y,135,134,online,easy,20093,M,Matriculation,1,,2,N,2.0,1
15268_158,Y_1,Y,136,158,online,easy,15268,M,High School Diploma,3,,2,N,5.0,1
19267_133,Y_3,Y,135,133,online,easy,19267,M,Bachelors,2,47.0,2,N,3.0,1
13719_176,Z_2,Z,120,176,online,easy,13719,F,High School Diploma,2,31.0,1,N,1.0,1
13811_46,T_1,T,131,46,offline,hard,13811,F,High School Diploma,2,39.0,4,N,3.0,1
3888_20,T_4,T,120,20,online,easy,3888,F,High School Diploma,3,31.0,2,N,1.0,0
17521_111,X_1,X,134,111,offline,hard,17521,M,Bachelors,2,,1,N,2.0,0
11186_100,V_1,V,133,100,offline,vary hard,11186,M,Matriculation,2,46.0,2,N,1.0,0
17873_66,V_4,V,122,66,offline,easy,17873,M,High School Diploma,3,46.0,2,N,3.0,0
7189_49,U_2,U,122,49,offline,intermediate,7189,M,High School Diploma,2,58.0,2,N,1.0,1
15331_179,Z_1,Z,136,179,offline,easy,15331,F,Matriculation,1,29.0,1,N,1.0,0
4772_54,U_2,U,122,54,online,easy,4772,M,Matriculation,3,24.0,2,N,2.0,1
742_103,X_3,X,136,103,offline,hard,742,M,Matriculation,3,48.0,4,N,4.0,1
19525_122,Y_4,Y,121,122,online,easy,19525,M,High School Diploma,3,46.0,5,N,3.0,1
15244_44,T_1,T,131,44,offline,easy,15244,F,Matriculation,2,50.0,2,N,3.0,0
1251_68,V_4,V,122,68,offline,intermediate,1251,M,High School Diploma,3,,2,N,3.0,1
10532_126,Y_3,Y,135,126,offline,intermediate,10532,M,Bachelors,4,,3,N,2.0,1
15071_156,Y_1,Y,136,156,online,easy,15071,M,Matriculation,1,46.0,2,N,4.0,1
10993_81,V_3,V,131,81,offline,intermediate,10993,M,Matriculation,3,35.0,4,N,1.0,0
5082_46,T_1,T,131,46,offline,hard,5082,M,Matriculation,1,56.0,2,N,4.0,0
18114_66,V_4,V,122,66,offline,easy,18114,M,Matriculation,4,40.0,2,N,2.0,1
8337_84,V_3,V,131,84,offline,intermediate,8337,M,Matriculation,1,45.0,2,N,5.0,1
19973_143,Y_2,Y,120,143,online,easy,19973,M,Bachelors,4,,3,N,2.0,1
15979_149,Y_1,Y,136,149,offline,intermediate,15979,M,High School Diploma,2,29.0,2,N,4.0,1
9505_170,Z_2,Z,120,170,offline,easy,9505,F,High School Diploma,2,31.0,1,N,1.0,0
5973_46,T_1,T,131,46,offline,hard,5973,F,High School Diploma,3,45.0,2,N,4.0,1
4672_14,T_4,T,120,14,offline,intermediate,4672,F,High School Diploma,1,,4,N,1.0,1
8893_95,V_1,V,133,95,offline,easy,8893,F,Matriculation,4,30.0,2,N,4.0,1
11048_131,Y_3,Y,135,131,online,easy,11048,M,Bachelors,1,45.0,4,N,5.0,1
9080_125,Y_3,Y,135,125,offline,intermediate,9080,F,Matriculation,1,,4,N,5.0,1
15602_159,Y_1,Y,136,159,online,easy,15602,M,Matriculation,4,23.0,3,N,4.0,0
